m#node	C#node2vec-0	C#node2vec-1	C#node2vec-2	C#node2vec-3	C#node2vec-4	C#node2vec-5	C#node2vec-6	C#node2vec-7	C#node2vec-8	C#node2vec-9	C#node2vec-10	C#node2vec-11	C#node2vec-12	C#node2vec-13	C#node2vec-14	C#node2vec-15	C#node2vec-16	C#node2vec-17	C#node2vec-18	C#node2vec-19	C#node2vec-20	C#node2vec-21	C#node2vec-22	C#node2vec-23	C#node2vec-24	C#node2vec-25	C#node2vec-26	C#node2vec-27	C#node2vec-28	C#node2vec-29	C#node2vec-30	C#node2vec-31	cD#class
java.applet.Applet	0.11296007	-0.8535507	0.6758059	-0.16464394	-0.18380669	-0.30257273	0.23886508	-0.54475456	0.3458819	0.0037602119	-0.11876251	-0.4336766	0.35043263	-0.25969806	0.6115435	0.005385052	0.2552352	0.35904157	-0.38059178	0.2168853	0.36525983	0.51864225	0.79128736	0.12959753	0.22307962	0.13386151	0.01418698	-0.62424797	0.4645363	-0.21555452	-0.17415017	0.735043	1
java.applet.AppletContext	-0.07710484	-1.1591239	0.8288488	-0.23153494	-0.27707165	-0.27339283	0.05739952	-0.5174352	0.5469865	0.12843661	-0.059195645	-0.080882266	-0.29961067	-0.52094585	0.12332183	0.63574713	-0.15114391	0.26761717	-0.33208138	0.518188	-0.3502235	1.169817	0.40771315	0.20668298	-0.2895906	-0.052626494	-0.17167512	-0.8119698	0.24682498	0.53995687	-0.42673457	0.32314107	1
java.applet.AppletStub	0.07581788	-1.2087662	0.60246325	-0.4303632	-0.5454771	-0.13877185	0.12181689	-0.5656708	0.9304739	0.24515384	-0.16246882	-0.5056884	0.21515384	-0.38902017	0.3541698	0.44656375	-0.18411194	0.34101883	-0.4221848	0.19885111	0.008109758	0.99287814	0.48862424	0.015049735	-0.31330436	-0.35667056	-0.46090776	-0.4810159	0.52720445	0.4629607	-0.22435935	0.12067013	1
java.applet.AudioClip	-0.033306647	-1.341585	1.0144905	-0.5585791	-0.14360347	-0.4191565	0.31232163	-0.7523396	0.83541447	0.054170027	-0.03290613	-0.20440415	-0.25005987	-0.2345814	0.15933903	0.43367112	0.07382718	0.16279988	-0.51907045	0.7667816	-0.10676605	1.1212791	0.6056994	0.07712202	0.12305537	-0.03437327	0.0073642284	-0.8915704	0.2015131	0.3354619	-0.7116031	0.50033724	1
java.awt.AWTError	0.042599555	-0.2750634	0.1562741	0.17819136	0.44755164	-0.05391137	0.49387112	0.010983882	0.17180741	0.022209583	-0.3217227	-0.16312672	0.25740492	-0.0067828195	-0.5346928	-0.60120565	0.030033873	0.01669119	0.1769272	0.25388253	-0.044474564	0.6162298	0.16849974	-0.3559298	0.1519501	-0.109111056	-0.56877494	-0.021430306	0.21894243	-0.626412	0.18057013	0.070766404	2
java.awt.AWTEvent	0.00085499615	-0.0019192473	0.35765615	0.08788123	-0.3545418	-0.49952266	0.21509306	-1.2344377	-0.5298691	0.0132427355	0.41726673	0.13191353	0.3196072	-0.11975723	0.07041053	-0.14232387	-0.010956406	0.28226987	-0.10075766	0.53201175	0.78489476	-0.35088342	0.71968734	0.27395406	-0.13481481	-0.27023205	-0.56793034	-0.31968406	0.5866599	-0.5274451	-0.12454226	0.7814939	2
java.awt.AWTEventMulticaster	0.4099206	-0.1721278	0.6849011	0.28171566	-0.54408234	-0.1910904	0.6876126	-0.3504135	-0.62911063	0.042061783	0.49161902	-0.4956874	0.24620001	0.08753551	0.27731386	-0.7336062	0.021452341	0.044435278	-0.47959176	0.89025503	0.18373732	0.44864583	0.03787694	0.3915639	-0.30281007	0.41631478	0.15838216	0.17161547	0.50616884	-0.58104765	-0.122719005	1.2304726	2
java.awt.AWTException	-0.37657362	-0.043576688	0.08221166	0.19775371	0.17080703	-0.09440187	0.22781771	-0.0479423	-0.012730221	0.017448768	0.117068045	-0.09919302	0.43724436	-0.26780406	-0.6847695	-0.4466564	-0.37524542	0.1314788	-0.065156415	0.40745035	0.034413137	0.32031518	0.32765847	-0.38104114	0.29229516	-0.23469403	-0.4118735	-0.21704774	0.022570767	-0.42142826	-0.10944838	0.11910894	2
java.awt.AWTKeyStroke	0.1281376	-0.09982123	0.36299443	0.089444146	-0.15459211	0.16441967	-0.10839834	0.14545567	-0.34503096	-0.32584673	0.84391195	-0.14211954	0.58879536	-0.15263005	-0.10331898	-0.3366958	0.17127609	0.2479069	-0.5657304	0.56041896	0.77617913	0.18476845	0.23251703	-0.209632	-0.9085566	0.13355637	-0.44182867	0.15873206	-0.1852018	0.11134927	-0.086528614	-0.21822965	2
java.awt.AWTPermission	-0.6770166	-0.38559058	0.08141126	-0.17609797	0.013463639	0.117714	0.55942255	0.6080048	-0.121007375	0.12614778	0.29614195	0.2778651	-0.38944846	0.22539568	-0.07070647	-0.3219422	0.2605261	0.3493908	-0.07009854	1.0325819	0.27735567	0.52263993	0.10801046	-0.26968202	-0.31513995	0.37264344	-0.4103021	0.46722344	0.3533581	-0.19046634	0.06795991	0.09146656	2
java.awt.ActiveEvent	-0.42137057	0.39204723	-0.38861975	0.24203224	-0.12417876	-0.29933247	-0.039569173	-1.1391395	-0.8394512	0.47027096	0.5192048	-0.41586983	0.22912635	-0.68324196	-0.46710578	-0.06621777	-0.69935304	0.5175143	-0.06283344	0.5532644	0.6321486	-0.43370646	0.95165014	-0.05588054	-0.2102643	-0.6511101	-0.8080257	0.17395583	0.5375504	-0.5931129	-0.2709221	0.67221314	2
java.awt.Adjustable	-0.4181709	-0.49466953	0.5985342	0.789352	-0.14333491	0.23830698	0.2535264	-0.29391974	0.11332101	-0.18594658	0.9596022	0.17560816	0.01139769	0.09737703	-0.27280372	0.19841774	0.28462526	0.57357746	-0.9078909	1.3386098	0.47743756	0.14520317	-0.023359125	1.1404033	0.09029046	0.28357017	-0.34740087	-0.267967	1.0631915	-0.99616385	-0.37226725	0.64674574	2
java.awt.AlphaComposite	-0.42439172	-0.19881119	-0.030916642	-0.5271939	0.1299458	-0.29952174	0.46515042	0.30855596	-0.16468114	0.5441956	0.7889102	-0.5241798	-0.18190412	-0.4737417	0.20948465	-0.08420043	-0.1461513	-0.4334993	-0.3641315	0.37894014	0.48460507	0.30774367	0.3849014	0.06407727	0.26071966	0.37858823	-0.019273626	-0.42863762	0.1420897	-0.72114354	-0.40732732	-0.45161432	2
java.awt.AttributeValue	0.021913735	0.03375046	0.058182687	-0.15128602	-0.04119231	-0.22360325	-0.050394773	0.09527463	-0.2901353	0.25701818	0.15941748	-0.24436194	0.12237254	-0.27199557	-0.17251366	-0.18601622	-0.3511727	0.16179201	-0.04952214	0.16225758	0.18494068	0.76300234	0.08463841	-0.1682951	-0.32065284	0.12537275	-0.2986792	0.10160309	0.074593164	-0.1220164	-0.053497978	0.11514121	2
java.awt.BasicStroke	-0.18131602	-0.5316812	-0.122685835	-0.15703695	-0.18028527	-0.41043833	0.64064485	0.08172609	-0.35148147	-0.21773161	0.0810484	-0.5011833	-0.11258625	0.22896534	-0.44142944	0.63164544	-0.24338666	0.19066745	0.34957248	-0.32484686	0.5149643	1.028176	0.1422047	0.4689392	0.07279188	-0.0313796	-0.73062015	0.19330965	0.2712137	-0.057943128	0.2767552	0.13876657	2
java.awt.BorderLayout	0.064486876	-0.30063295	0.58303845	0.68032444	-0.45956585	0.052817818	0.25601152	0.19016649	0.046892114	-0.392462	0.36028036	-0.012892569	0.36340317	0.018881025	0.4527374	0.062465582	0.27588803	0.94649833	-0.017928109	0.36595047	0.7235338	0.4100627	0.6134361	-0.20825455	-0.12036342	-0.35143772	-0.117938384	-0.06347816	-0.20830795	-0.14681739	0.011061197	-0.030810872	2
java.awt.BufferCapabilities	0.09499889	0.0018761451	0.7606166	0.15385434	0.10304744	-0.50977004	0.036207356	-0.3040817	-0.089024864	-0.16903375	0.8924694	0.46399343	-0.18331225	-0.11494216	0.3216068	-0.02580462	-0.15329082	0.49669057	-0.007650185	-0.025666993	0.45101738	0.23268466	0.63882387	0.19961889	0.11762874	0.2449758	-0.34884456	-1.1915537	0.41412774	-0.8463144	0.056178246	0.41518798	2
java.awt.Button	0.024939688	-0.6173018	0.48497474	0.18574536	-0.112161465	-0.6948495	0.25245455	-0.21691482	-0.043154392	-0.1286066	0.173158	-0.3121402	0.4490146	-0.22806306	0.3991986	-0.24222608	0.42086515	0.22709438	-0.2974603	0.1285632	0.4056576	0.23857914	0.6753368	0.31009853	0.4309871	-0.101464085	-0.049167905	-0.53118557	0.21376921	-0.5549639	0.055272218	0.8089243	2
java.awt.Canvas	0.04939643	-0.4867069	0.47144362	0.17688024	-0.08120599	-0.7236002	0.20407824	-0.12495178	0.07941482	-0.21857205	0.27672794	-0.1998517	0.40910327	-0.12689088	0.55710524	-0.37168184	0.3013937	0.26725897	-0.3115404	0.04868073	0.34568542	0.32469082	0.7626167	0.27576002	0.376244	0.15321502	-0.10774353	-0.61024266	0.32031378	-0.54908067	0.16725625	0.6520679	2
java.awt.CardLayout	0.16212745	-0.38646492	0.724673	0.4727657	-0.43080243	0.024171727	0.011164642	0.07116343	0.027736304	-0.37161902	0.32486704	0.14479895	0.12806089	-0.0021643632	0.3920176	0.042155948	0.44039	0.7776191	0.055838287	0.50691575	0.69412977	0.5118196	0.4889055	-0.34260377	-0.030806795	-0.19575085	0.031477742	-0.1334949	-0.23613767	-0.2744421	-0.25713715	-0.05663596	2
java.awt.Checkbox	-0.14673425	-0.59357363	0.36839288	0.14835748	0.008286506	-0.47983855	0.4709727	-0.29655284	-0.01401728	0.19168198	0.33992934	-0.2218133	0.5371361	-0.13298693	0.44128513	-0.51126695	0.49716568	0.3565947	-0.3092468	0.17713712	0.41789755	0.19070527	0.7218354	0.43691236	0.33696118	0.09521206	-0.018740151	-0.43099186	0.27868894	-0.46172097	0.3359187	0.70392215	2
java.awt.CheckboxGroup	-0.5687571	-0.48464206	0.0050684405	0.2558308	0.015079687	-0.13599436	0.26526615	-0.29840228	0.19856453	0.23475437	0.8183028	0.20015158	0.14252163	-0.18412387	0.08821089	-0.2726266	0.46874914	0.48973984	0.006771956	0.27075684	0.500637	-0.053818718	0.3724406	0.19667566	-0.18539287	0.019397981	-0.477916	-0.2709726	0.03313855	-0.31394362	0.15089867	-0.0814842	2
java.awt.CheckboxMenuItem	-0.6549601	-0.43214527	0.1982274	-0.5715244	-0.442119	-0.5160541	0.5389976	-0.59305596	-0.80682105	0.01892212	0.27639505	-0.16707873	0.07939752	-0.20456672	-0.045745697	-0.30102268	0.37008366	0.45363578	-0.101285376	0.81332064	0.36647072	-0.28074503	-0.013924418	0.319284	0.3308369	-0.30162507	-0.19478501	-0.18697739	-0.1381346	-0.5569378	0.44705814	1.0927906	2
java.awt.Choice	-0.12522359	-0.6458276	0.42374972	0.06926754	-0.062556036	-0.46223658	0.43478927	-0.20965181	-0.10050917	0.08628658	0.3514151	-0.36686832	0.55700564	-0.09027742	0.43945122	-0.44747007	0.37087798	0.23681958	-0.32949314	0.16539365	0.35486233	0.0968061	0.76515055	0.3872991	0.3675272	0.06848537	-0.043317653	-0.5332258	0.40003952	-0.5013562	0.27417162	0.74659765	2
java.awt.Color	-0.22574028	-0.24180938	0.5947767	0.07136871	-0.1334153	-0.8180899	0.52336615	-0.22593431	-0.101898886	-0.028622316	0.9462837	-0.104695246	0.012598196	0.33769244	0.3221808	0.41629478	0.40083832	0.36682382	-0.014461727	-0.07959045	0.5966427	0.19288237	0.43611902	-0.0897243	0.07662883	0.017646521	0.035586283	-0.7216561	0.5017039	-0.8612976	-0.29805136	0.25118685	2
java.awt.ColorPaintContext	-0.13042189	0.1064101	0.06126978	0.052014466	0.20078672	-0.69505996	0.40124172	0.09521211	0.19547375	0.34686044	0.61652035	-0.50830656	-0.4106402	-0.25144586	0.0823466	0.3560043	-0.0654123	-0.109136514	-0.3225984	0.5081428	0.65649444	0.10383319	0.3529063	-0.31024563	0.38740954	0.071088664	-0.33558038	-0.117530145	0.44064918	-0.37092128	-0.572104	-0.3818483	2
java.awt.Component	0.2683608	-0.36545807	0.86553013	0.123967476	-0.41125065	-0.26566878	0.15644042	-0.56772596	-0.4120493	-0.46595484	0.28508565	0.077892095	0.29609	0.18484795	0.609053	-0.38643044	0.38247505	0.6101755	-0.10010188	0.15115522	0.58460754	0.37598667	0.8030446	0.13857071	-0.074066445	0.28584173	-0.18435138	-0.21674797	0.19325425	-0.5563417	0.029099243	0.2964625	2
java.awt.ComponentOrientation	-0.01864199	-0.1751232	0.4485404	0.3983392	-0.25441638	-0.6614325	0.034173727	-0.4174716	0.5068623	-0.17466676	0.2706683	-0.18620652	0.09011118	0.022017675	0.15259376	-0.21319303	0.84500885	0.5036069	-0.22785823	0.43717963	0.49037644	0.5630265	0.2771823	0.08379806	-0.14298964	-0.0003156061	0.10823162	-0.47260082	0.47100088	-0.36266676	0.052967813	0.76925683	2
java.awt.Composite	-0.57005036	-0.26549974	-0.017252358	-0.43338707	0.24761459	-0.7944047	0.7896138	0.30268845	-0.41036645	0.83439577	1.0306523	-0.7776358	-0.29274237	-0.7562781	0.5535915	0.1871761	0.26539233	-0.46064454	-0.29109478	-0.12402279	0.31239974	0.5930275	0.7544428	0.5939198	0.11364732	0.53147334	0.019593114	-0.7237585	0.33280802	-1.0330142	-0.5756853	-0.21530007	2
java.awt.CompositeContext	-0.23606643	-0.051295146	0.28751233	-0.69511384	0.35353518	-0.7596395	0.8147396	0.4227636	-0.21778868	1.0176246	1.0271147	-1.0164516	-0.47242603	-0.82639664	0.51958144	-0.14685173	0.18366064	-0.1757147	-0.23216176	0.11686429	0.62935793	0.48094493	0.61567545	0.074619845	0.109803006	0.5850772	-0.10539863	-0.5315959	0.5184064	-0.8035874	-0.7987675	-0.763595	2
java.awt.Container	0.22110893	-0.2999945	0.7016747	0.37798056	-0.04054869	-0.29542795	0.32720995	-0.37770098	0.0254369	-0.45133975	0.16194555	-0.22324282	0.47491193	-0.14280084	0.54061556	-0.26256552	0.45115775	0.63993335	-0.14791967	0.3867812	0.6442859	0.3974631	0.8251866	-0.052923296	0.15042679	-0.05294969	0.27145967	-0.33773747	0.27641973	-0.46665347	0.054412194	0.6313477	2
java.awt.ContainerOrderFocusTraversalPolicy	0.0018986504	0.38274503	0.36965403	0.42818213	-0.70668125	-0.32198334	-0.08315761	0.23178	-0.11539259	-0.25638717	0.40251034	-0.12841275	0.2870771	0.048434384	0.44148552	-0.043727994	0.43135816	0.8145069	-0.06862458	0.65257233	0.6734278	0.37224638	0.58419055	-0.50183094	-0.059263673	0.063100144	0.2447324	-0.1768675	0.25410172	0.019593764	0.10547485	0.38570064	2
java.awt.Cursor	0.013536108	-0.29009202	1.085236	0.38316628	-0.34543216	-0.35409907	-0.033148166	-0.44554392	0.28652245	0.025236111	0.22341765	-0.20943275	-0.004626828	-0.1130674	-0.020267256	-0.36985007	1.0413567	0.28991807	-0.4826502	0.08832695	0.552301	0.34533435	0.29485154	0.31399065	0.011488554	-0.107679434	-0.3058122	-0.39972833	0.3049487	-0.29782242	0.16584972	0.41165677	2
java.awt.DefaultFocusTraversalPolicy	0.18661293	0.6203149	0.5068945	0.3630192	-0.5238321	-0.31996733	0.06988133	0.3093357	-0.051007077	-0.25121966	0.2714056	-0.21819273	-0.0062797167	-0.23804738	0.47427398	0.00020199569	0.42063692	0.5979655	0.095162146	0.46855208	0.51482797	0.5559391	0.6595684	-0.19718994	-0.058998138	0.09562133	0.10782634	-0.063244715	0.08800833	-0.33130902	0.061498113	0.44491845	2
java.awt.DefaultKeyboardFocusManager	-0.32193378	0.39365318	0.912033	0.2195048	-0.35096708	-0.6770549	0.08283826	-0.5173422	-0.12988167	-0.37757692	0.38012108	-0.10662383	0.6432989	-0.27367383	0.5738891	-0.4949434	-0.20322762	0.12444557	-0.23910323	0.650475	0.97095543	0.27900222	0.8752197	-0.105614476	-0.5200303	0.13232644	0.13558814	-0.05842665	0.19623193	0.45805776	0.08655388	0.3710067	2
java.awt.Desktop	-0.17161946	-0.30321774	0.07304409	-0.57385594	-0.5445016	0.30637038	0.1990356	-0.1677869	0.25538167	-0.18539833	0.3136709	-0.65627396	-0.018481111	-0.5852514	-0.39230034	0.24805205	-0.18169405	0.81809384	-0.3300089	0.2935725	-0.085345566	0.2565759	-0.24314618	-0.581665	-0.2965471	0.12960765	-0.6037306	-0.3296985	0.12934387	-0.05634418	0.40900466	0.087066315	2
java.awt.Dialog	0.034364957	-0.07094269	0.8791205	0.2826949	-0.050689097	-0.57555586	0.030626962	-0.28418168	0.03523912	-0.07885737	0.16255817	-0.33878386	0.33173403	-0.26094967	0.45009637	-0.12493998	0.17976145	0.46489704	-0.13974896	0.16085145	0.27608886	0.22067508	0.546368	0.06267182	0.34016517	0.61597264	0.024969755	-0.67811406	0.2950385	-0.66567487	0.18640536	0.89269936	2
java.awt.Dimension	-0.009188173	-0.5174661	1.0938954	0.18256009	-0.044896416	-0.18815407	0.44426626	-0.23812872	0.2155865	-0.37704438	0.39523163	0.32910407	0.11646699	-0.0095124245	0.53928053	0.08069347	0.26383027	0.84325784	0.023978977	0.019919198	0.81643957	0.1958573	0.6274905	0.15448412	-0.2618627	-0.44842398	-0.20495962	-0.5159559	0.23189102	-0.8960998	0.015352584	0.18563908	2
java.awt.DisplayMode	0.51410073	0.19433802	0.39078233	-0.16925119	0.1013186	-0.25893965	0.6772053	0.154731	-0.015176634	-0.041070495	0.3034547	0.17312504	0.025152545	0.04288602	-0.06574101	-0.44800854	0.21591763	0.20549846	0.077132404	0.23150137	0.062313497	0.5867469	0.18703419	-0.37750322	-0.14624436	0.54799336	-0.21657844	0.029414568	0.45910123	-0.14567643	0.7376119	-0.3656923	2
java.awt.Event	-0.4307707	-0.29571748	0.3874402	-0.114430524	-0.56345475	-0.8718258	0.2634284	-0.5015487	-0.018697845	-0.25801387	0.2014849	-0.2969808	0.06026515	-0.0023103266	-0.015112359	-0.2755741	0.8110683	0.53368205	-0.11503109	0.5887591	0.6249305	-0.08454358	0.21810415	0.20830625	0.025350347	-0.18735445	-0.12458647	-0.6365911	-0.1500409	-0.50825745	0.038752552	0.92718196	2
java.awt.EventDispatchThread	-0.4377761	-0.010298904	-0.087164834	-0.5419908	-0.04764752	0.08133528	0.09686032	-0.15938921	-0.12875596	0.31705654	-0.45496926	-0.61389405	0.16911522	-0.20846765	-0.42379102	-0.3317567	-0.15988265	-0.09066562	0.58494234	0.5552931	0.45291728	0.24740273	0.364727	-0.9517466	-0.23168261	0.56284577	-0.63675576	-0.19781104	0.97777474	-0.071384415	0.31294864	0.07064661	2
java.awt.EventFilter	-0.21652967	0.06965257	-0.120232165	0.39299282	-0.3443233	-0.58617365	0.13453864	-1.4777644	-0.3731269	-0.03127524	0.50458205	0.037234917	0.4006996	-0.7900057	0.110922754	-0.37045532	-0.348617	0.4475212	-0.22715963	0.64861476	0.8872104	-0.55325305	0.5479501	-0.17822538	-0.17049216	-0.7233925	-0.753465	-0.1943287	0.40450284	-0.24403568	-0.012296305	0.8324075	2
java.awt.EventQueue	-0.34426084	0.07861479	0.32958362	0.5845036	-0.5222318	0.057070583	0.26889724	-0.4599213	-0.3211993	0.31129056	-0.034514222	0.05419512	-0.025903828	-0.56752473	0.007240239	0.1893967	-0.3233666	-0.028850865	-0.030456018	-0.05822889	0.1006136	-0.065229826	1.1025561	-0.070005156	-0.20344596	-0.012459886	-0.59877545	-0.014137583	0.5476571	-0.6378809	-0.057421654	0.2484446	2
java.awt.EventQueueItem	-0.11758166	-0.26078767	-0.05817242	-0.10529258	-0.0743226	-0.23015353	0.06123582	0.06496128	0.10683288	0.08312663	0.15478319	-0.20916794	-0.25861406	-0.3311448	-0.35186657	-0.08023986	0.023514973	0.36365262	-0.09443492	0.39280298	0.23157583	0.5010532	-0.048593234	-0.17393233	-0.14652637	-0.19738573	-0.18220054	-0.102140084	-0.26312512	-0.32163808	0.20209593	0.029473718	2
java.awt.FileDialog	0.08574292	-0.085214406	0.81371284	0.12961991	-0.15791593	-0.45663288	0.19425936	-0.33817723	0.13304766	-0.20375611	0.15534563	-0.3884171	0.370287	-0.30002552	0.4687536	-0.08750395	0.26664087	0.46485135	-0.24666555	0.22444521	0.19650692	0.17046115	0.5200071	-0.11063328	0.29965734	0.658747	0.08898312	-0.7020413	0.37319112	-0.647306	0.23056664	0.8507408	2
java.awt.FlowLayout	0.08336762	-0.16459362	0.75616145	0.4039092	-0.50549364	0.013128931	-0.10329989	0.14252213	0.07606301	-0.24702719	0.3098772	0.09814199	0.32522362	-0.18133871	0.30222797	0.06372659	0.32662728	0.8839919	0.06600748	0.3003091	0.73504317	0.18553768	0.45790845	-0.4555311	-0.2099502	-0.19592088	-0.09615732	-0.16405427	-0.26668334	-0.35717827	-0.06315289	0.0535953	2
java.awt.FocusManager	-0.33109787	-0.37728545	0.04769224	0.23557381	-0.104638666	-0.024253957	0.23513943	0.10051221	-0.086161405	-0.13154325	0.31092146	0.05829356	-0.16313696	-0.16530286	-0.32222354	-0.10178778	0.24161057	0.34712416	-0.13463731	0.6251069	0.4883355	0.27400678	0.05215022	-0.39079726	0.18221459	0.18723361	-0.30919442	0.048751812	0.018104736	-0.031985607	0.11292326	-0.36129543	2
java.awt.FocusTraversalPolicy	-0.062310636	0.5843065	0.7875013	0.107032366	-0.32446262	-0.5889149	0.13489915	-0.394865	0.0533774	-0.16256787	0.10006378	-0.108923465	0.2252823	-0.010546747	0.49815574	-0.2982656	0.24908221	0.6029797	-0.17846158	0.51432955	0.7774857	0.5028928	0.68165207	-0.17998835	-0.20772609	-0.009206453	0.2928941	-0.3130807	0.35911468	0.037389506	0.20272006	0.57326704	2
java.awt.Font	-0.5565661	-0.46075523	0.42976898	-0.39241865	-0.29924738	-0.46224782	0.23039667	-0.42280555	-0.55605584	-0.06642562	0.47134915	-0.08017557	-0.041044123	-0.06982908	0.17684709	0.04032283	0.5135799	0.51218396	0.40176573	-0.109057456	0.5615078	0.1445121	0.044982184	0.09622126	0.09806386	-0.040437993	-0.27748916	-1.2002375	0.43644485	-0.6024238	0.13630341	0.84458244	2
java.awt.FontFormatException	-0.43427005	0.10782991	0.15494321	0.38221607	0.25741294	-0.123032	0.15948306	0.20366067	-0.18390323	0.118945315	0.0514255	-0.12097681	0.49913302	-0.27743846	-0.5509909	-0.33732226	-0.2744401	0.15513228	0.055640712	0.2643344	0.18866962	0.47816533	0.3092179	-0.4757352	0.5285479	-0.19487226	-0.47159192	-0.12365809	0.067586094	-0.3318188	-0.14861512	0.07184185	2
java.awt.FontMetrics	-0.36895868	-0.31454685	0.6057176	0.12661171	-0.14734903	-0.4681941	0.32905307	-0.38314283	-0.38477692	0.091537215	0.55151474	0.1300098	-0.16268855	0.06541741	0.18991272	-0.15882015	0.25087383	0.6675247	0.15997782	-0.28902224	0.7108233	0.32419753	0.4585796	0.29599	0.09576744	-0.059803113	-0.036191896	-0.9823827	0.6809914	-0.67194116	-0.05196276	0.535816	2
java.awt.Frame	0.04795322	0.026183998	0.6799562	0.12697285	-0.2795199	-0.6187464	0.045741744	-0.30493256	0.07336143	-0.23055533	0.0030946494	-0.30295795	0.3145921	-0.23988348	0.3553861	-0.17827636	0.2320414	0.41250405	-0.11209492	0.39593145	0.3548541	0.20685178	0.57511044	0.092254736	0.4776661	0.66438174	-0.06463848	-0.6684933	0.20945942	-0.6184502	0.14134131	0.860343	2
java.awt.GradientPaint	-0.23651649	0.0015748673	0.27526295	-0.2575603	0.087819606	-0.64266986	0.52865076	0.14353424	-0.3381153	0.009320064	0.6168645	-0.47625288	-0.06408986	0.22886865	0.106847994	0.9516002	0.025444513	-0.029084217	-0.3214448	-0.14380655	0.8688757	0.41446325	0.38109	-0.47211972	0.50138223	-0.09205038	-0.037197385	-0.23171492	0.32973167	-0.6969907	-0.24634732	-0.075230815	2
java.awt.GradientPaintContext	0.018365411	0.031216301	0.18716878	-0.12932597	0.31106606	-0.6649172	0.31194907	0.28880665	-0.0857016	0.30845755	0.5385796	-0.46485296	-0.07029118	0.071729094	0.06807892	0.8541142	0.300786	0.15538847	-0.19616035	0.009183143	0.77368754	0.29467154	0.44509277	-0.5285774	0.46908373	-0.15518698	-0.33306572	-0.21702853	0.4890275	-0.48392493	-0.4403874	-0.10216274	2
java.awt.Graphics	-0.34346914	-0.06965479	0.5696364	0.0015829105	-0.2816715	-0.5434316	0.25421494	-0.62625486	-0.07011042	-0.4446891	0.48659742	0.04550613	-0.1828338	0.11869971	0.30314425	-0.093745075	0.14957987	0.44966033	0.12617473	-0.44551536	0.643168	0.87111485	0.58797204	0.6640574	0.043668624	0.34881163	-0.30457062	-0.5406625	0.59307176	-0.7725943	-0.12316616	0.30227432	2
java.awt.Graphics2D	-0.37729186	-0.49642992	0.13876605	-0.59355825	-0.21083029	-0.45011818	0.73976916	0.2501742	-0.3820101	0.20828713	0.55567986	-0.3784121	-0.2735739	-0.09445342	-0.013586665	0.5008143	0.41822404	-0.017454889	0.35993576	-0.72730553	0.38906923	0.86729395	0.53565663	0.48164794	0.40885505	0.5295262	-0.3279831	-0.68598115	0.3869217	-0.48500234	0.30858365	0.041742	2
java.awt.GraphicsCallback	-0.06422395	-0.24740975	0.38054955	-0.18337232	-0.374761	-0.35884577	0.19539975	-0.1356549	-0.45944786	-0.38016272	0.40023303	-0.21452023	0.14607534	0.2750138	0.16447611	0.28376356	0.057094876	0.43200472	0.22765389	-0.26758617	0.65316254	0.84057987	0.35414016	0.4684578	0.115987	0.32186592	-0.40165648	-0.062726855	0.009801054	-0.31037858	-0.008915633	0.14176148	2
java.awt.GraphicsConfigTemplate	0.06754357	-0.12100009	0.39604497	0.1842015	0.0023193846	-0.13190761	0.5947658	0.17805757	0.05414633	0.16671939	0.65192044	0.2922559	0.30164143	0.030321911	0.303268	0.14591667	0.2932047	0.6121928	0.20034415	0.35406795	0.08879969	0.45137113	0.21048768	-0.25700065	0.037798803	0.40239248	-0.20715117	-0.5538732	0.47133073	0.10373977	0.60442436	-0.39876038	2
java.awt.GraphicsConfiguration	0.021242643	-0.16010123	0.74739933	0.124375746	0.06140188	-0.5840921	0.5980725	-0.4456522	0.15840629	0.07618856	0.86275744	0.05095437	-0.048431057	0.14018579	0.3635033	0.090178296	0.4310314	0.35440877	0.26033774	0.020113112	0.3025795	0.34350842	0.5492801	0.33737826	0.0025452236	0.057926122	-0.27594936	-0.7562993	0.6516419	-0.7058883	0.3174898	0.36632544	2
java.awt.GraphicsDevice	0.63242316	0.37917796	0.5485904	-0.03049714	0.048194103	-0.5424094	0.846503	0.21185246	0.29524922	0.09244774	0.5024651	0.24593562	0.083022214	0.09808336	0.2000903	-0.199498	0.3404813	0.6166059	0.44424787	-0.08002076	0.20244992	0.7236331	0.22357066	-0.27683982	-0.058752943	0.8356952	-0.22453865	-0.33067346	0.7769015	0.012076804	0.6110029	-0.15512665	2
java.awt.GraphicsEnvironment	0.21468593	-0.2082949	0.1304364	-0.4963355	0.15224358	-0.5385892	0.55094767	0.20113267	-0.10874659	0.19438574	0.31363225	-0.018352408	0.08842271	-0.20160344	0.20033723	-0.011639981	0.63362646	0.7306063	0.36567488	-0.4592645	0.39317125	0.71950966	0.21145283	0.14621313	0.21095708	0.52960587	-0.28468022	-0.44008607	0.8187396	-0.1307351	0.36753812	-0.08583305	2
java.awt.GridBagConstraints	0.03040594	-0.26327178	0.5961511	0.30178577	0.34673846	0.41155568	-0.4303401	-0.13565631	-0.07422686	-0.25415817	0.2834907	0.14057004	0.00021993947	-0.2147793	-0.12241589	0.24996392	0.015888782	0.96188927	0.037828267	0.42367616	0.84290713	0.45209065	0.35507205	-0.46303964	0.19168507	0.06246534	-0.11949748	-0.5040693	-0.15318564	-0.0034687954	0.27542433	-0.101610154	2
